touch_id,campaign_id,user_id,channel_id,touch_status,touch_time
T01744,C004,U0189,app_push,exposed,2026-05-02 14:04:00
T01745,C003,U0027,app_push,exposed,2026-05-02 14:05:00
T01746,C002,U0136,wechat,exposed,2026-05-02 14:06:00
T01747,C002,U0108,wechat,exposed,2026-05-02 14:07:00
T01748,C004,U0016,app_push,exposed,2026-05-02 14:08:00
T01749,C002,U0183,wechat,exposed,2026-05-02 14:09:00
T01750,C003,U0024,app_push,exposed,2026-05-02 14:10:00
T01751,C001,U0060,app_push,exposed,2026-05-02 14:11:00
T01752,C005,U0106,app_push,exposed,2026-05-02 14:12:00
T01753,C003,U0118,app_push,exposed,2026-05-02 14:13:00
T01754,C001,U0149,app_push,exposed,2026-05-02 14:14:00
T01755,C001,U0130,app_push,exposed,2026-05-02 14:15:00
T01756,C002,U0164,wechat,exposed,2026-05-02 14:16:00
T01757,C004,U0020,app_push,exposed,2026-05-02 14:17:00
T01758,C005,U0146,app_push,exposed,2026-05-02 14:18:00
T01759,C001,U0112,app_push,exposed,2026-05-02 14:19:00
T01760,C002,U0061,wechat,exposed,2026-05-02 14:20:00
T01761,C003,U0067,app_push,exposed,2026-05-02 14:21:00
T01762,C003,U0101,app_push,exposed,2026-05-02 14:22:00
T01763,C003,U0082,app_push,exposed,2026-05-02 14:23:00
T01764,C004,U0070,app_push,exposed,2026-05-02 14:24:00
T01765,C002,U0020,wechat,exposed,2026-05-02 14:25:00
T01766,C002,U0035,wechat,exposed,2026-05-02 14:26:00
T01767,C005,U0028,app_push,exposed,2026-05-02 14:27:00
T01768,C002,U0028,wechat,exposed,2026-05-02 14:28:00
T01769,C002,U0116,wechat,exposed,2026-05-02 14:29:00
T01770,C004,U0081,app_push,exposed,2026-05-02 14:30:00
T01771,C004,U0031,app_push,exposed,2026-05-02 14:31:00
T01772,C005,U0092,app_push,exposed,2026-05-02 14:32:00
T01773,C002,U0116,wechat,exposed,2026-05-02 14:33:00
T01774,C003,U0119,app_push,exposed,2026-05-02 14:34:00
T01775,C003,U0031,app_push,exposed,2026-05-02 14:35:00
T01776,C001,U0041,app_push,exposed,2026-05-02 14:36:00
T01777,C003,U0181,app_push,exposed,2026-05-02 14:37:00
T01778,C005,U0011,app_push,exposed,2026-05-02 14:38:00
T01779,C002,U0084,wechat,exposed,2026-05-02 14:39:00
T01780,C002,U0024,wechat,exposed,2026-05-02 14:40:00
T01781,C002,U0092,wechat,exposed,2026-05-02 14:41:00
T01782,C004,U0132,app_push,exposed,2026-05-02 14:42:00
T01783,C001,U0174,app_push,exposed,2026-05-02 14:43:00
T01784,C003,U0067,app_push,exposed,2026-05-02 14:44:00
T01785,C002,U0008,wechat,exposed,2026-05-02 14:45:00
T01786,C004,U0116,app_push,exposed,2026-05-02 14:46:00
T01787,C005,U0192,app_push,exposed,2026-05-02 14:47:00
T01788,C005,U0064,app_push,exposed,2026-05-02 14:48:00
T01789,C001,U0119,app_push,exposed,2026-05-02 14:49:00
T01790,C001,U0036,app_push,exposed,2026-05-02 14:50:00
T01791,C001,U0004,app_push,exposed,2026-05-02 14:51:00
T01792,C001,U0200,app_push,exposed,2026-05-02 14:52:00
T01793,C002,U0034,wechat,exposed,2026-05-02 14:53:00
T01794,C002,U0103,wechat,exposed,2026-05-02 14:54:00
T01795,C003,U0176,app_push,exposed,2026-05-02 14:55:00
T01796,C001,U0150,app_push,exposed,2026-05-02 14:56:00
T01797,C005,U0067,app_push,exposed,2026-05-02 14:57:00
T01798,C001,U0006,app_push,exposed,2026-05-02 14:58:00
T01799,C001,U0051,app_push,exposed,2026-05-02 14:59:00
T01800,C004,U0033,app_push,exposed,2026-05-02 15:00:00
T01801,C001,U0085,app_push,exposed,2026-05-02 15:01:00
T01802,C001,U0011,app_push,exposed,2026-05-02 15:02:00
T01803,C004,U0013,app_push,exposed,2026-05-02 15:03:00
T01804,C002,U0147,wechat,exposed,2026-05-02 15:04:00
T01805,C004,U0186,app_push,exposed,2026-05-02 15:05:00
T01806,C004,U0128,app_push,exposed,2026-05-02 15:06:00
T01807,C001,U0098,app_push,exposed,2026-05-02 15:07:00
T01808,C004,U0045,app_push,exposed,2026-05-02 15:08:00
T01809,C003,U0055,app_push,exposed,2026-05-02 15:09:00
T01810,C002,U0071,wechat,exposed,2026-05-02 15:10:00
T01811,C003,U0115,app_push,exposed,2026-05-02 15:11:00
T01812,C002,U0009,wechat,exposed,2026-05-02 15:12:00
T01813,C005,U0159,app_push,exposed,2026-05-02 15:13:00
T01814,C005,U0063,app_push,exposed,2026-05-02 15:14:00
T01815,C003,U0128,app_push,exposed,2026-05-02 15:15:00
T01816,C004,U0141,app_push,exposed,2026-05-02 15:16:00
T01817,C004,U0016,app_push,exposed,2026-05-02 15:17:00
T01818,C001,U0072,app_push,exposed,2026-05-02 15:18:00
T01819,C004,U0036,app_push,exposed,2026-05-02 15:19:00
T01820,C004,U0052,app_push,exposed,2026-05-02 15:20:00
T01821,C005,U0064,app_push,exposed,2026-05-02 15:21:00
T01822,C005,U0005,app_push,exposed,2026-05-02 15:22:00
T01823,C004,U0183,app_push,exposed,2026-05-02 15:23:00
T01824,C003,U0123,app_push,exposed,2026-05-02 15:24:00
T01825,C005,U0125,app_push,exposed,2026-05-02 15:25:00
T01826,C003,U0145,app_push,exposed,2026-05-02 15:26:00
T01827,C005,U0083,app_push,exposed,2026-05-02 15:27:00
T01828,C004,U0070,app_push,exposed,2026-05-02 15:28:00
T01829,C002,U0007,wechat,exposed,2026-05-02 15:29:00
T01830,C003,U0153,app_push,exposed,2026-05-02 15:30:00
T01831,C002,U0008,wechat,exposed,2026-05-02 15:31:00
T01832,C003,U0015,app_push,exposed,2026-05-02 15:32:00
T01833,C004,U0136,app_push,exposed,2026-05-02 15:33:00
T01834,C003,U0197,app_push,exposed,2026-05-02 15:34:00
T01835,C005,U0060,app_push,exposed,2026-05-02 15:35:00
T01836,C002,U0026,wechat,exposed,2026-05-02 15:36:00
T01837,C002,U0169,wechat,exposed,2026-05-02 15:37:00
T01838,C002,U0069,wechat,exposed,2026-05-02 15:38:00
T01839,C005,U0189,app_push,exposed,2026-05-02 15:39:00
T01840,C001,U0196,app_push,exposed,2026-05-02 15:40:00
T01841,C002,U0148,wechat,exposed,2026-05-02 15:41:00
T01842,C004,U0091,app_push,exposed,2026-05-02 15:42:00
T01843,C002,U0046,wechat,exposed,2026-05-02 15:43:00
T01844,C002,U0152,wechat,exposed,2026-05-02 15:44:00
T01845,C003,U0189,app_push,exposed,2026-05-02 15:45:00
T01846,C003,U0152,app_push,exposed,2026-05-02 15:46:00
T01847,C001,U0181,app_push,exposed,2026-05-02 15:47:00
T01848,C003,U0146,app_push,exposed,2026-05-02 15:48:00
T01849,C005,U0037,app_push,exposed,2026-05-02 15:49:00
T01850,C005,U0049,app_push,exposed,2026-05-02 15:50:00
T01851,C004,U0139,app_push,exposed,2026-05-02 15:51:00
T01852,C003,U0045,app_push,exposed,2026-05-02 15:52:00
T01853,C004,U0010,app_push,exposed,2026-05-02 15:53:00
T01854,C001,U0015,app_push,exposed,2026-05-02 15:54:00
T01855,C002,U0155,wechat,exposed,2026-05-02 15:55:00
T01856,C002,U0006,wechat,exposed,2026-05-02 15:56:00
T01857,C005,U0123,app_push,exposed,2026-05-02 15:57:00
T01858,C001,U0085,app_push,exposed,2026-05-02 15:58:00
T01859,C005,U0052,app_push,exposed,2026-05-02 15:59:00
T01860,C002,U0088,wechat,exposed,2026-05-02 16:00:00
T01861,C002,U0083,wechat,exposed,2026-05-02 16:01:00
T01862,C001,U0006,app_push,exposed,2026-05-02 16:02:00
T01863,C002,U0151,wechat,exposed,2026-05-02 16:03:00
T01864,C002,U0199,wechat,exposed,2026-05-02 16:04:00
T01865,C001,U0135,app_push,exposed,2026-05-02 16:05:00
T01866,C003,U0019,app_push,exposed,2026-05-02 16:06:00
T01867,C003,U0181,app_push,exposed,2026-05-02 16:07:00
T01868,C004,U0151,app_push,exposed,2026-05-02 16:08:00
T01869,C001,U0087,app_push,exposed,2026-05-02 16:09:00
T01870,C003,U0083,app_push,exposed,2026-05-02 16:10:00
T01871,C002,U0041,wechat,exposed,2026-05-02 16:11:00
T01872,C004,U0164,app_push,exposed,2026-05-02 16:12:00
T01873,C004,U0167,app_push,exposed,2026-05-02 16:13:00
T01874,C003,U0045,app_push,exposed,2026-05-02 16:14:00
T01875,C005,U0178,app_push,exposed,2026-05-02 16:15:00
T01876,C005,U0092,app_push,exposed,2026-05-02 16:16:00
T01877,C002,U0171,wechat,exposed,2026-05-02 16:17:00
T01878,C005,U0045,app_push,exposed,2026-05-02 16:18:00
T01879,C004,U0079,app_push,exposed,2026-05-02 16:19:00
T01880,C003,U0033,app_push,exposed,2026-05-02 16:20:00
T01881,C002,U0187,wechat,exposed,2026-05-02 16:21:00
T01882,C001,U0180,app_push,exposed,2026-05-02 16:22:00
T01883,C005,U0101,app_push,exposed,2026-05-02 16:23:00
T01884,C005,U0009,app_push,exposed,2026-05-02 16:24:00
T01885,C002,U0155,wechat,exposed,2026-05-02 16:25:00
T01886,C003,U0157,app_push,exposed,2026-05-02 16:26:00
T01887,C002,U0164,wechat,exposed,2026-05-02 16:27:00
T01888,C005,U0027,app_push,exposed,2026-05-02 16:28:00
T01889,C004,U0037,app_push,exposed,2026-05-02 16:29:00
T01890,C003,U0191,app_push,exposed,2026-05-02 16:30:00
T01891,C001,U0061,app_push,exposed,2026-05-02 16:31:00
T01892,C003,U0082,app_push,exposed,2026-05-02 16:32:00
T01893,C002,U0163,wechat,exposed,2026-05-02 16:33:00
T01894,C001,U0182,app_push,exposed,2026-05-02 16:34:00
T01895,C003,U0115,app_push,exposed,2026-05-02 16:35:00
T01896,C001,U0068,app_push,exposed,2026-05-02 16:36:00
T01897,C002,U0064,wechat,exposed,2026-05-02 16:37:00
T01898,C001,U0090,app_push,exposed,2026-05-02 16:38:00
T01899,C003,U0028,app_push,exposed,2026-05-02 16:39:00
T01900,C001,U0013,app_push,exposed,2026-05-02 16:40:00
T01901,C004,U0113,app_push,exposed,2026-05-02 16:41:00
T01902,C004,U0043,app_push,exposed,2026-05-02 16:42:00
T01903,C004,U0127,app_push,exposed,2026-05-02 16:43:00
T01904,C004,U0090,app_push,exposed,2026-05-02 16:44:00
T01905,C005,U0097,app_push,exposed,2026-05-02 16:45:00
T01906,C001,U0123,app_push,exposed,2026-05-02 16:46:00
T01907,C005,U0167,app_push,exposed,2026-05-02 16:47:00
T01908,C002,U0042,wechat,exposed,2026-05-02 16:48:00
T01909,C004,U0019,app_push,exposed,2026-05-02 16:49:00
T01910,C001,U0076,app_push,exposed,2026-05-02 16:50:00
T01911,C001,U0082,app_push,exposed,2026-05-02 16:51:00
T01912,C003,U0027,app_push,exposed,2026-05-02 16:52:00
T01913,C001,U0088,app_push,exposed,2026-05-02 16:53:00
T01914,C002,U0097,wechat,exposed,2026-05-02 16:54:00
T01915,C002,U0188,wechat,exposed,2026-05-02 16:55:00
T01916,C001,U0141,app_push,exposed,2026-05-02 16:56:00
T01917,C001,U0087,app_push,exposed,2026-05-02 16:57:00
T01918,C005,U0158,app_push,exposed,2026-05-02 16:58:00
T01919,C004,U0181,app_push,exposed,2026-05-02 16:59:00
T01920,C001,U0111,app_push,exposed,2026-05-02 17:00:00
T01921,C002,U0156,wechat,exposed,2026-05-02 17:01:00
T01922,C004,U0041,app_push,exposed,2026-05-02 17:02:00
T01923,C001,U0026,app_push,exposed,2026-05-02 17:03:00
T01924,C003,U0053,app_push,exposed,2026-05-02 17:04:00
T01925,C002,U0105,wechat,exposed,2026-05-02 17:05:00
T01926,C005,U0185,app_push,exposed,2026-05-02 17:06:00
T01927,C005,U0068,app_push,exposed,2026-05-02 17:07:00
T01928,C003,U0077,app_push,exposed,2026-05-02 17:08:00
T01929,C002,U0025,wechat,exposed,2026-05-02 17:09:00
T01930,C001,U0101,app_push,exposed,2026-05-02 17:10:00
T01931,C005,U0141,app_push,exposed,2026-05-02 17:11:00
T01932,C004,U0040,app_push,exposed,2026-05-02 17:12:00
T01933,C001,U0093,app_push,exposed,2026-05-02 17:13:00
T01934,C001,U0110,app_push,exposed,2026-05-02 17:14:00
T01935,C001,U0076,app_push,exposed,2026-05-02 17:15:00
T01936,C005,U0123,app_push,exposed,2026-05-02 17:16:00
T01937,C002,U0025,wechat,exposed,2026-05-02 17:17:00
T01938,C001,U0053,app_push,exposed,2026-05-02 17:18:00
T01939,C002,U0164,wechat,exposed,2026-05-02 17:19:00
T01940,C003,U0021,app_push,exposed,2026-05-02 17:20:00
T01941,C004,U0030,app_push,exposed,2026-05-02 17:21:00
T01942,C003,U0102,app_push,exposed,2026-05-02 17:22:00
T01943,C004,U0126,app_push,exposed,2026-05-02 17:23:00
T01944,C003,U0024,app_push,exposed,2026-05-02 17:24:00
T01945,C005,U0100,app_push,exposed,2026-05-02 17:25:00
T01946,C002,U0095,wechat,exposed,2026-05-02 17:26:00
T01947,C004,U0095,app_push,exposed,2026-05-02 17:27:00
T01948,C002,U0115,wechat,exposed,2026-05-02 17:28:00
T01949,C001,U0068,app_push,exposed,2026-05-02 17:29:00
T01950,C004,U0120,app_push,exposed,2026-05-02 17:30:00
T01951,C003,U0058,app_push,exposed,2026-05-02 17:31:00
T01952,C003,U0145,app_push,exposed,2026-05-02 17:32:00
T01953,C001,U0039,app_push,exposed,2026-05-02 17:33:00
T01954,C001,U0022,app_push,exposed,2026-05-02 17:34:00
T01955,C003,U0139,app_push,exposed,2026-05-02 17:35:00
T01956,C004,U0194,app_push,exposed,2026-05-02 17:36:00
T01957,C005,U0059,app_push,exposed,2026-05-02 17:37:00
T01958,C005,U0016,app_push,exposed,2026-05-02 17:38:00
T01959,C004,U0134,app_push,exposed,2026-05-02 17:39:00
T01960,C004,U0138,app_push,exposed,2026-05-02 17:40:00
T01961,C004,U0147,app_push,exposed,2026-05-02 17:41:00
T01962,C002,U0122,wechat,exposed,2026-05-02 17:42:00
T01963,C003,U0021,app_push,exposed,2026-05-02 17:43:00
T01964,C004,U0183,app_push,exposed,2026-05-02 17:44:00
T01965,C001,U0129,app_push,exposed,2026-05-02 17:45:00
T01966,C005,U0133,app_push,exposed,2026-05-02 17:46:00
T01967,C005,U0174,app_push,exposed,2026-05-02 17:47:00
T01968,C005,U0038,app_push,exposed,2026-05-02 17:48:00
T01969,C001,U0194,app_push,exposed,2026-05-02 17:49:00
T01970,C004,U0045,app_push,exposed,2026-05-02 17:50:00
T01971,C002,U0055,wechat,exposed,2026-05-02 17:51:00
T01972,C002,U0033,wechat,exposed,2026-05-02 17:52:00
T01973,C001,U0109,app_push,exposed,2026-05-02 17:53:00
T01974,C001,U0175,app_push,exposed,2026-05-02 17:54:00
T01975,C004,U0052,app_push,exposed,2026-05-02 17:55:00
T01976,C002,U0153,wechat,exposed,2026-05-02 17:56:00
T01977,C003,U0082,app_push,exposed,2026-05-02 17:57:00
T01978,C001,U0023,app_push,exposed,2026-05-02 17:58:00
T01979,C004,U0143,app_push,exposed,2026-05-02 17:59:00
T01980,C004,U0142,app_push,exposed,2026-05-02 18:00:00
T01981,C003,U0071,app_push,exposed,2026-05-02 18:01:00
T01982,C005,U0118,app_push,exposed,2026-05-02 18:02:00
T01983,C001,U0180,app_push,exposed,2026-05-02 18:03:00
T01984,C005,U0151,app_push,exposed,2026-05-02 18:04:00
T01985,C005,U0108,app_push,exposed,2026-05-02 18:05:00
T01986,C001,U0107,app_push,exposed,2026-05-02 18:06:00
T01987,C002,U0038,wechat,exposed,2026-05-02 18:07:00
T01988,C005,U0151,app_push,exposed,2026-05-02 18:08:00
T01989,C005,U0195,app_push,exposed,2026-05-02 18:09:00
T01990,C001,U0028,app_push,exposed,2026-05-02 18:10:00
T01991,C005,U0200,app_push,exposed,2026-05-02 18:11:00
T01992,C001,U0074,app_push,exposed,2026-05-02 18:12:00
T01993,C005,U0089,app_push,exposed,2026-05-02 18:13:00
T01994,C004,U0068,app_push,exposed,2026-05-02 18:14:00
T01995,C004,U0168,app_push,exposed,2026-05-02 18:15:00
T01996,C004,U0147,app_push,exposed,2026-05-02 18:16:00
T01997,C005,U0122,app_push,exposed,2026-05-02 18:17:00
T01998,C001,U0045,app_push,exposed,2026-05-02 18:18:00
T01999,C003,U0104,app_push,exposed,2026-05-02 18:19:00
T02000,C002,U0159,wechat,exposed,2026-05-02 18:20:00
